title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb,field_nominal_load_build_spec_lb,field_nominal_load_lb,field_nominal_load_n,field_nominal_load_kg,field_nominal_load_gm,field_working_height_bud_spc_in,field_working_height_in,field_working_height_mm,field_working_height_cm
LW 175 25 1000S,LW 175 25 1000S,LW175251000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,43,43,7.531,75.31,0.7679,7.679,767.89,7678.9,10.75,10.75,1.8827,18.827,0.19197,1.9197,191.974,1919.74,0.162,0.162,4.12,0.412,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,36.034,36.034,160.29,16.345,16345.02,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.033069,25,25,111.21,11.34,11340,0.415,0.415,10.54,1.054
LW 175 25 1250S,LW 175 25 1250S,LW175251250S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.15,0.15,3.81,0.381,34,34,5.955,59.55,0.6072,6.072,607.17,6071.7,8.5,8.5,1.4886,14.886,0.15179,1.5179,151.793,1517.93,0.198,0.198,5.03,0.503,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,35.768,35.768,159.1,16.224,16224.36,Plain (End Turn is Wavy),Factory Option,10,10,Reference,Reference,10,10,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.055846,25,25,111.21,11.34,11340,0.523,0.523,13.28,1.328
LW 175 25 1500S,LW 175 25 1500S,LW175251500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.18,0.18,4.57,0.457,29,29,5.079,50.79,0.5179,5.179,517.88,5178.8,7.25,7.25,1.2697,12.697,0.12947,1.2947,129.471,1294.71,0.234,0.234,5.94,0.594,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,36.714,36.714,163.31,16.653,16653.47,Plain (End Turn is Wavy),Factory Option,12,12,Reference,Reference,12,12,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.049604,25,25,111.21,11.34,11340,0.638,0.638,16.21,1.621
LW 175 25 1750S,LW 175 25 1750S,LW175251750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.21,0.21,5.33,0.533,25,25,4.378,43.78,0.4465,4.465,446.45,4464.5,6.25,6.25,1.0946,10.946,0.11161,1.1161,111.613,1116.13,0.27,0.27,6.86,0.686,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,37,37,164.58,16.783,16783.2,Plain (End Turn is Wavy),Factory Option,14,14,Reference,Reference,14,14,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.078185,25,25,111.21,11.34,11340,0.737,0.737,18.72,1.872
LW 175 25 2000S,LW 175 25 2000S,LW175252000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.25,0.25,6.35,0.635,22,22,3.853,38.53,0.3929,3.929,392.88,3928.8,5.5,5.5,0.9632,9.632,0.09822,0.9822,98.219,982.19,0.306,0.306,7.77,0.777,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,37.268,37.268,165.78,16.905,16904.76,Plain (End Turn is Wavy),Factory Option,16,16,Reference,Reference,16,16,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.066139,25,25,111.21,11.34,11340,0.844,0.844,21.44,2.144
LW 175 50 0375S,LW 175 50 0375S,LW175500375S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.06,0.06,1.52,0.152,267,267,46.761,467.61,4.7681,47.681,4768.09,47680.9,66.75,66.75,11.6901,116.901,1.19202,11.9202,1192.022,11920.22,0.072,0.072,1.83,0.183,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,80.901,80.901,359.87,36.697,36696.69,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.016754,50,50,222.41,22.68,22680,0.188,0.188,4.78,0.478
LW 175 50 0500S,LW 175 50 0500S,LW175500500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,195,195,34.151,341.51,3.4823,34.823,3482.31,34823.1,48.75,48.75,8.5377,85.377,0.87058,8.7058,870.578,8705.78,0.09,0.09,2.29,0.229,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,79.95,79.95,355.64,36.265,36265.32,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.016537,50,50,222.41,22.68,22680,0.244,0.244,6.2,0.62
LW 175 50 0625S,LW 175 50 0625S,LW175500625S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.09,0.09,2.29,0.229,161,161,28.196,281.96,2.8751,28.751,2875.14,28751.4,40.25,40.25,7.0491,70.491,0.71878,7.1878,718.785,7187.85,0.108,0.108,2.74,0.274,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,83.237,83.237,370.26,37.756,37756.3,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.027923,50,50,222.41,22.68,22680,0.315,0.315,8,0.8
LW 175 50 0750S,LW 175 50 0750S,LW175500750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.09,0.09,2.29,0.229,133,133,23.293,232.93,2.3751,23.751,2375.11,23751.1,33.25,33.25,5.8232,58.232,0.59378,5.9378,593.779,5937.79,0.126,0.126,3.2,0.32,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,82.992,82.992,369.17,37.645,37645.17,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.024806,50,50,222.41,22.68,22680,0.374,0.374,9.5,0.95
LW 175 50 0870S,LW 175 50 0870S,LW175500870S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,0.87,0.87,22.1,2.21,0.12,0.12,3.05,0.305,120,120,21.016,210.16,2.143,21.43,2142.96,21429.6,30,30,5.254,52.54,0.53574,5.3574,535.74,5357.4,0.144,0.144,3.66,0.366,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,87.12,87.12,387.53,39.518,39517.63,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.039092,50,50,222.41,22.68,22680,0.452,0.452,11.48,1.148
LW 175 50 1000S,LW 175 50 1000S,LW175501000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,101,101,17.688,176.88,1.8037,18.037,1803.66,18036.6,25.25,25.25,4.4221,44.221,0.45091,4.5091,450.915,4509.15,0.162,0.162,4.12,0.412,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,84.638,84.638,376.49,38.392,38391.8,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.033075,50,50,222.41,22.68,22680,0.505,0.505,12.83,1.283
LW 175 50 1250S,LW 175 50 1250S,LW175501250S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.15,0.15,3.81,0.381,81,81,14.186,141.86,1.4465,14.465,1446.5,14465,20.25,20.25,3.5464,35.464,0.36162,3.6162,361.625,3616.25,0.198,0.198,5.03,0.503,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,85.212,85.212,379.04,38.652,38652.16,Plain (End Turn is Wavy),Factory Option,10,10,Reference,Reference,10,10,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.055846,50,50,222.41,22.68,22680,0.629,0.629,15.98,1.598
LW 175 50 1500S,LW 175 50 1500S,LW175501500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.18,0.18,4.57,0.457,68,68,11.909,119.09,1.2143,12.143,1214.34,12143.4,17,17,2.9773,29.773,0.30359,3.0359,303.586,3035.86,0.234,0.234,5.94,0.594,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,86.088,86.088,382.94,39.05,39049.52,Plain (End Turn is Wavy),Factory Option,12,12,Reference,Reference,12,12,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.049612,50,50,222.41,22.68,22680,0.768,0.768,19.51,1.951
LW 175 50 1750S,LW 175 50 1750S,LW175501750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.21,0.21,5.33,0.533,59,59,10.333,103.33,1.0536,10.536,1053.62,10536.2,14.75,14.75,2.5832,25.832,0.26341,2.6341,263.406,2634.06,0.27,0.27,6.86,0.686,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,87.32,87.32,388.42,39.608,39608.35,Plain (End Turn is Wavy),Factory Option,14,14,Reference,Reference,14,14,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.078185,50,50,222.41,22.68,22680,0.899,0.899,22.83,2.283
LW 175 50 2000S,LW 175 50 2000S,LW175502000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.25,0.25,6.35,0.635,51,51,8.932,89.32,0.9108,9.108,910.76,9107.6,12.75,12.75,2.2329,22.329,0.22769,2.2769,227.69,2276.9,0.306,0.306,7.77,0.777,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,86.394,86.394,384.3,39.188,39188.32,Plain (End Turn is Wavy),Factory Option,16,16,Reference,Reference,16,16,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.06615,50,50,222.41,22.68,22680,1.026,1.026,26.06,2.606
LW 175 90 0375S,LW 175 90 0375S,LW175900375S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.693,1.693,43,4.3,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.06,0.06,1.52,0.152,629,629,110.159,1101.59,11.2327,112.327,11232.68,112326.8,157.25,157.25,27.5397,275.397,2.80817,28.0817,2808.171,28081.71,0.096,0.096,2.44,0.244,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7 PH,175.491,175.491,780.62,79.603,79602.72,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.397,1.397,35.48,3.548,Reference,Reference,Reference,Reference,,0.02312,90,90,400.34,40.824,40824,0.232,0.232,5.89,0.589
LW 175 90 0500S,LW 175 90 0500S,LW175900500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.693,1.693,43,4.3,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,484,484,84.764,847.64,8.6433,86.433,8643.27,86432.7,121,121,21.1911,211.911,2.16082,21.6082,2160.818,21608.18,0.12,0.12,3.05,0.305,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7 PH,183.92,183.92,818.12,83.426,83426.11,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.397,1.397,35.48,3.548,Reference,Reference,Reference,Reference,,0.022886,90,90,400.34,40.824,40824,0.314,0.314,7.98,0.798
LW 175 90 0625S,LW 175 90 0625S,LW175900625S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.693,1.693,43,4.3,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.09,0.09,2.29,0.229,417,417,73.03,730.3,7.4468,74.468,7446.79,74467.9,104.25,104.25,18.2576,182.576,1.8617,18.617,1861.697,18616.97,0.144,0.144,3.66,0.366,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7 PH,200.577,200.577,892.21,90.982,90981.73,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.397,1.397,35.48,3.548,Reference,Reference,Reference,Reference,,0.038533,90,90,400.34,40.824,40824,0.409,0.409,10.39,1.039
LW 175 90 0750S,LW 175 90 0750S,LW175900750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.693,1.693,43,4.3,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.09,0.09,2.29,0.229,336,336,58.845,588.45,6.0003,60.003,6000.29,60002.9,84,84,14.7112,147.112,1.50007,15.0007,1500.072,15000.72,0.168,0.168,4.27,0.427,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7 PH,195.552,195.552,869.86,88.702,88702.39,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.397,1.397,35.48,3.548,Reference,Reference,Reference,Reference,,0.034329,90,90,400.34,40.824,40824,0.482,0.482,12.24,1.224
LW 175 90 0870S,LW 175 90 0870S,LW175900870S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.693,1.693,43,4.3,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,0.87,0.87,22.1,2.21,0.12,0.12,3.05,0.305,307,307,53.766,537.66,5.4824,54.824,5482.41,54824.1,76.75,76.75,13.4415,134.415,1.3706,13.706,1370.602,13706.02,0.192,0.192,4.88,0.488,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7 PH,208.146,208.146,925.88,94.415,94415.03,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.397,1.397,35.48,3.548,Reference,Reference,Reference,Reference,,0.053946,90,90,400.34,40.824,40824,0.577,0.577,14.66,1.466
LW 175 90 1000S,LW 175 90 1000S,LW175901000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.693,1.693,43,4.3,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,258,258,45.184,451.84,4.6074,46.074,4607.36,46073.6,64.5,64.5,11.2961,112.961,1.15184,11.5184,1151.841,11518.41,0.216,0.216,5.49,0.549,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7 PH,202.272,202.272,899.75,91.751,91750.58,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.397,1.397,35.48,3.548,Reference,Reference,Reference,Reference,,0.045773,90,90,400.34,40.824,40824,0.651,0.651,16.54,1.654
LW 175 90 1250S,LW 175 90 1250S,LW175901250S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.693,1.693,43,4.3,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.15,0.15,3.81,0.381,206,206,36.077,360.77,3.6787,36.787,3678.75,36787.5,51.5,51.5,9.0193,90.193,0.91969,9.1969,919.687,9196.87,0.264,0.264,6.71,0.671,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7 PH,203.116,203.116,903.51,92.133,92133.42,Plain (End Turn is Wavy),Factory Option,10,10,Reference,Reference,10,10,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.397,1.397,35.48,3.548,Reference,Reference,Reference,Reference,,0.077065,90,90,400.34,40.824,40824,0.813,0.813,20.65,2.065
LW 175 90 1500S,LW 175 90 1500S,LW175901500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.693,1.693,43,4.3,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.18,0.18,4.57,0.457,173,173,30.298,302.98,3.0894,30.894,3089.43,30894.3,43.25,43.25,7.5745,75.745,0.77236,7.7236,772.359,7723.59,0.312,0.312,7.93,0.793,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7 PH,205.524,205.524,914.22,93.226,93225.69,Plain (End Turn is Wavy),Factory Option,12,12,Reference,Reference,12,12,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.397,1.397,35.48,3.548,Reference,Reference,Reference,Reference,,0.068659,90,90,400.34,40.824,40824,0.98,0.98,24.89,2.489
LW 175 90 1750S,LW 175 90 1750S,LW175901750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.693,1.693,43,4.3,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.21,0.21,5.33,0.533,149,149,26.095,260.95,2.6608,26.608,2660.84,26608.4,37.25,37.25,6.5237,65.237,0.66521,6.6521,665.211,6652.11,0.36,0.36,9.14,0.914,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7 PH,207.11,207.11,921.27,93.945,93945.1,Plain (End Turn is Wavy),Factory Option,14,14,Reference,Reference,14,14,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.397,1.397,35.48,3.548,Reference,Reference,Reference,Reference,,0.107891,90,90,400.34,40.824,40824,1.147,1.147,29.13,2.913
LW 175 90 2000S,LW 175 90 2000S,LW175902000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.693,1.693,43,4.3,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.25,0.25,6.35,0.635,132,132,23.118,231.18,2.3573,23.573,2357.26,23572.6,33,33,5.7794,57.794,0.58931,5.8931,589.314,5893.14,0.408,0.408,10.36,1.036,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7 PH,210.144,210.144,934.77,95.321,95321.32,Plain (End Turn is Wavy),Factory Option,16,16,Reference,Reference,16,16,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.397,1.397,35.48,3.548,Reference,Reference,Reference,Reference,,0.091545,90,90,400.34,40.824,40824,1.317,1.317,33.45,3.345
LWM06 006 0152S,LWM06 006 0152S,LWM060060152S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.06,0.06,1.52,0.152,0.015,0.015,0.38,0.038,37.457,37.457,6.56,65.6,0.6689,6.689,668.91,6689.1,9.364,9.364,1.6399,16.399,0.16722,1.6722,167.222,1672.22,0.02,0.02,0.51,0.051,0.005,0.005,0.13,0.013,Stainless Steel Type 17-7 PH,17-7 PH,1.498,1.498,6.66,0.679,679.49,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.17,0.17,5.07,0.507,Reference,Reference,Reference,Reference,,0.000082,1.349,1.349,6,0.612,611.91,0.024,0.024,0.61,0.061
LWM06 006 0203S,LWM06 006 0203S,LWM060060203S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.08,0.08,2.03,0.203,0.02,0.02,0.51,0.051,28.093,28.093,4.92,49.2,0.5017,5.017,501.68,5016.8,7.023,7.023,1.23,12.3,0.12542,1.2542,125.417,1254.17,0.025,0.025,0.64,0.064,0.005,0.005,0.13,0.013,Stainless Steel Type 17-7 PH,17-7 PH,1.545,1.545,6.87,0.701,700.81,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.17,0.17,5.07,0.507,Reference,Reference,Reference,Reference,,0.00011,1.349,1.349,6,0.612,611.91,0.032,0.032,0.81,0.081
