title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date, ,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm, field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm, field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_inside_dia_tole_bd_spe_in,field_inside_dia_tole_in,field_inside_dia_tole_mm,field_inside_dia_tole_cm,field_color,field_weight_per_item_lb
LC 026B 13 M,LC 026B 13 M,LC026B13M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.12,0.12,3.05,0.305,MIN,MIN,MIN,MIN,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,10.8,10.8,1.891,18.91,0.1929,1.929,192.87,1928.7,1.08,1.08,0.1891,1.891,0.01929,0.1929,19.287,192.87,0.512,0.512,13.01,1.301,0.026,0.026,0.66,Music Wire,MW,6.9,6.9,30.69,3.13,3129.84,Squared and Ground,Factory Option,17.3779,17.3779,Reference,Reference,19.38,19.38,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.0014869
LC 026B 13 S,LC 026B 13 S,LC026B13S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.12,0.12,3.05,0.305,MIN,MIN,MIN,MIN,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,9,9,1.576,15.76,0.1607,1.607,160.72,1607.2,0.9,0.9,0.1576,1.576,0.01607,0.1607,16.072,160.72,0.512,0.512,13.01,1.301,0.026,0.026,0.66,Stainless Steel,SS,5.7477,5.748,25.57,2.607,2607.16,Squared and Ground,Factory Option,17.3779,17.3779,Reference,Reference,19.38,19.38,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.0015152
LC 026B 13 S316,LC 026B 13 S316,LC026B13S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.12,0.12,3.05,0.305,MIN,MIN,MIN,MIN,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,9,9,1.576,15.76,0.1607,1.607,160.72,1607.2,0.9,0.9,0.1576,1.576,0.01607,0.1607,16.072,160.72,0.512,0.512,13.01,1.301,0.026,0.026,0.66,Stainless Steel Type 316,SS316,5.7477,5.748,25.57,2.607,2607.16,Squared and Ground,Factory Option,17.3779,17.3779,Reference,Reference,19.38,19.38,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.0015152
LC 026B 14 M,LC 026B 14 M,LC026B14M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.12,0.12,3.05,0.305,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,9.7,9.7,1.699,16.99,0.1732,1.732,173.22,1732.2,0.97,0.97,0.1699,1.699,0.01732,0.1732,17.322,173.22,0.552,0.552,14.02,1.402,0.026,0.026,0.66,Music Wire,MW,6.9,6.9,30.69,3.13,3129.84,Squared and Ground,Factory Option,19.3486,19.3486,Reference,Reference,21.35,21.35,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.0016381
LC 026B 14 S,LC 026B 14 S,LC026B14S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.12,0.12,3.05,0.305,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,8.1,8.1,1.419,14.19,0.1446,1.446,144.65,1446.5,0.81,0.81,0.1419,1.419,0.01446,0.1446,14.465,144.65,0.552,0.552,14.02,1.402,0.026,0.026,0.66,Stainless Steel,SS,5.7477,5.748,25.57,2.607,2607.16,Squared and Ground,Factory Option,19.3088,19.3088,Reference,Reference,21.31,21.31,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.0016662
LC 026B 14 S316,LC 026B 14 S316,LC026B14S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.12,0.12,3.05,0.305,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,8.1,8.1,1.419,14.19,0.1446,1.446,144.65,1446.5,0.81,0.81,0.1419,1.419,0.01446,0.1446,14.465,144.65,0.552,0.552,14.02,1.402,0.026,0.026,0.66,Stainless Steel Type 316,SS316,5.7477,5.748,25.57,2.607,2607.16,Squared and Ground,Factory Option,19.3088,19.3088,Reference,Reference,21.31,21.31,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.0016662
LC 026B 15 M,LC 026B 15 M,LC026B15M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.12,0.12,3.05,0.305,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,8,8,1.401,14.01,0.1429,1.429,142.86,1428.6,0.8,0.8,0.1401,1.401,0.01429,0.1429,14.286,142.86,0.68,0.68,17.27,1.727,0.026,0.026,0.66,Music Wire,MW,6.9,6.9,30.69,3.13,3129.84,Squared and Ground,Factory Option,23.4602,23.4602,Reference,Reference,25.46,25.46,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.0019536
LC 026B 15 S,LC 026B 15 S,LC026B15S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.12,0.12,3.05,0.305,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,6.7,6.7,1.173,11.73,0.1196,1.196,119.65,1196.5,0.67,0.67,0.1173,1.173,0.01196,0.1196,11.965,119.65,0.68,0.68,17.27,1.727,0.026,0.026,0.66,Stainless Steel,SS,5.7477,5.748,25.57,2.607,2607.16,Squared and Ground,Factory Option,23.3435,23.3435,Reference,Reference,25.34,25.34,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.0019817
LC 026B 15 S316,LC 026B 15 S316,LC026B15S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.12,0.12,3.05,0.305,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,6.7,6.7,1.173,11.73,0.1196,1.196,119.65,1196.5,0.67,0.67,0.1173,1.173,0.01196,0.1196,11.965,119.65,0.68,0.68,17.27,1.727,0.026,0.026,0.66,Stainless Steel Type 316,SS316,5.7477,5.748,25.57,2.607,2607.16,Squared and Ground,Factory Option,23.3435,23.3435,Reference,Reference,25.34,25.34,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.0019817
LC 026B 16 M,LC 026B 16 M,LC026B16M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.12,0.12,3.05,0.305,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,6.9,6.9,1.208,12.08,0.1232,1.232,123.22,1232.2,0.69,0.69,0.1208,1.208,0.01232,0.1232,12.322,123.22,0.766,0.766,19.46,1.946,0.026,0.026,0.66,Music Wire,MW,6.9,6.9,30.69,3.13,3129.84,Squared and Ground,Factory Option,27.2002,27.2002,Reference,Reference,29.2,29.2,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.0022406
LC 026B 16 S,LC 026B 16 S,LC026B16S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.12,0.12,3.05,0.305,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,5.7,5.7,0.998,9.98,0.1018,1.018,101.79,1017.9,0.57,0.57,0.0998,0.998,0.01018,0.1018,10.179,101.79,0.766,0.766,19.46,1.946,0.026,0.026,0.66,Stainless Steel,SS,5.7477,5.748,25.57,2.607,2607.16,Squared and Ground,Factory Option,27.4388,27.4388,Reference,Reference,29.44,29.44,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.002302
LC 026B 16 S316,LC 026B 16 S316,LC026B16S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.12,0.12,3.05,0.305,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,5.7,5.7,0.998,9.98,0.1018,1.018,101.79,1017.9,0.57,0.57,0.0998,0.998,0.01018,0.1018,10.179,101.79,0.766,0.766,19.46,1.946,0.026,0.026,0.66,Stainless Steel Type 316,SS316,5.7477,5.748,25.57,2.607,2607.16,Squared and Ground,Factory Option,27.4388,27.4388,Reference,Reference,29.44,29.44,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.002302
LC 026B 17 M,LC 026B 17 M,LC026B17M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.12,0.12,3.05,0.305,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,6,6,1.051,10.51,0.1071,1.071,107.15,1071.5,0.6,0.6,0.1051,1.051,0.01071,0.1071,10.715,107.15,0.871,0.871,22.12,2.212,0.026,0.026,0.66,Music Wire,MW,6.9,6.9,30.69,3.13,3129.84,Squared and Ground,Factory Option,31.2803,31.2803,Reference,Reference,33.28,33.28,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.0025537
LC 026B 17 S,LC 026B 17 S,LC026B17S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.12,0.12,3.05,0.305,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,5,5,0.876,8.76,0.0893,0.893,89.29,892.9,0.5,0.5,0.0876,0.876,0.00893,0.0893,8.929,89.29,0.871,0.871,22.12,2.212,0.026,0.026,0.66,Stainless Steel,SS,5.7477,5.748,25.57,2.607,2607.16,Squared and Ground,Factory Option,31.2803,31.2803,Reference,Reference,33.28,33.28,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.0026024
LC 026B 17 S316,LC 026B 17 S316,LC026B17S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.12,0.12,3.05,0.305,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,5,5,0.876,8.76,0.0893,0.893,89.29,892.9,0.5,0.5,0.0876,0.876,0.00893,0.0893,8.929,89.29,0.871,0.871,22.12,2.212,0.026,0.026,0.66,Stainless Steel Type 316,SS316,5.7477,5.748,25.57,2.607,2607.16,Squared and Ground,Factory Option,31.2803,31.2803,Reference,Reference,33.28,33.28,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.0026024
LC 026BB 01M,LC 026BB 01M,LC026BB01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.128,0.128,3.25,0.325,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,61.0915,61.092,10.699,106.99,1.091,10.91,1090.97,10909.7,6.109,6.109,1.0699,10.699,0.10909,1.0909,109.095,1090.95,0.1242,0.124,3.16,0.316,0.026,0.026,0.66,Music Wire,MW,7.6831,7.683,34.18,3.485,3485.05,Squared and Ground,Factory Option,2.6391,2.6391,Reference,Reference,4.6391,4.6391,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.0003744
LC 026BB 01S,LC 026BB 01S,LC026BB01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.128,0.128,3.25,0.325,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,50.8892,50.889,8.912,89.12,0.9088,9.088,908.78,9087.8,5.089,5.089,0.8913,8.913,0.09088,0.9088,90.879,908.79,0.1242,0.124,3.16,0.316,0.026,0.026,0.66,Stainless Steel,SS,6.4,6.4,28.47,2.903,2903.04,Squared and Ground,Factory Option,2.6391,2.6391,Reference,Reference,4.6391,4.6391,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.0003816
LC 026BB 01S316,LC 026BB 01S316,LC026BB01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.128,0.128,3.25,0.325,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,50.8892,50.889,8.912,89.12,0.9088,9.088,908.78,9087.8,5.089,5.089,0.8913,8.913,0.09088,0.9088,90.879,908.79,0.1242,0.124,3.16,0.316,0.026,0.026,0.66,Stainless Steel Type 316,SS316,6.4,6.4,28.47,2.903,2903.04,Squared and Ground,Factory Option,2.6391,2.6391,Reference,Reference,4.6391,4.6391,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.0003816
LC 026BB 02M,LC 026BB 02M,LC026BB02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.128,0.128,3.25,0.325,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,46.3452,46.345,8.117,81.17,0.8276,8.276,827.63,8276.3,4.635,4.635,0.8117,8.117,0.08277,0.8277,82.772,827.72,0.1467,0.147,3.73,0.373,0.026,0.026,0.66,Music Wire,MW,7.6831,7.683,34.18,3.485,3485.05,Squared and Ground,Factory Option,3.4788,3.4788,Reference,Reference,5.4788,5.4788,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.0004422
LC 026BB 02S,LC 026BB 02S,LC026BB02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.128,0.128,3.25,0.325,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,38.6056,38.606,6.761,67.61,0.6894,6.894,689.42,6894.2,3.861,3.861,0.6762,6.762,0.06895,0.6895,68.95,689.5,0.1467,0.147,3.73,0.373,0.026,0.026,0.66,Stainless Steel,SS,6.4,6.4,28.47,2.903,2903.04,Squared and Ground,Factory Option,3.4788,3.4788,Reference,Reference,5.4788,5.4788,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.0004506
LC 026BB 02S316,LC 026BB 02S316,LC026BB02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.128,0.128,3.25,0.325,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,38.6056,38.606,6.761,67.61,0.6894,6.894,689.42,6894.2,3.861,3.861,0.6762,6.762,0.06895,0.6895,68.95,689.5,0.1467,0.147,3.73,0.373,0.026,0.026,0.66,Stainless Steel Type 316,SS316,6.4,6.4,28.47,2.903,2903.04,Squared and Ground,Factory Option,3.4788,3.4788,Reference,Reference,5.4788,5.4788,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.0004506
LC 026BB 03M,LC 026BB 03M,LC026BB03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.128,0.128,3.25,0.325,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,37.4492,37.449,6.559,65.59,0.6688,6.688,668.77,6687.7,3.745,3.745,0.6559,6.559,0.06688,0.6688,66.878,668.78,0.1688,0.169,4.29,0.429,0.026,0.026,0.66,Music Wire,MW,7.6831,7.683,34.18,3.485,3485.05,Squared and Ground,Factory Option,4.3052,4.3052,Reference,Reference,6.3052,6.3052,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.0005089
LC 026BB 03S,LC 026BB 03S,LC026BB03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.128,0.128,3.25,0.325,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,31.1952,31.195,5.463,54.63,0.5571,5.571,557.08,5570.8,3.12,3.12,0.5464,5.464,0.05572,0.5572,55.717,557.17,0.1688,0.169,4.29,0.429,0.026,0.026,0.66,Stainless Steel,SS,6.4,6.4,28.47,2.903,2903.04,Squared and Ground,Factory Option,4.3052,4.3052,Reference,Reference,6.3052,6.3052,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.0005186
LC 026BB 03S316,LC 026BB 03S316,LC026BB03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.128,0.128,3.25,0.325,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,31.1952,31.195,5.463,54.63,0.5571,5.571,557.08,5570.8,3.12,3.12,0.5464,5.464,0.05572,0.5572,55.717,557.17,0.1688,0.169,4.29,0.429,0.026,0.026,0.66,Stainless Steel Type 316,SS316,6.4,6.4,28.47,2.903,2903.04,Squared and Ground,Factory Option,4.3052,4.3052,Reference,Reference,6.3052,6.3052,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.0005186
LC 026BB 04M,LC 026BB 04M,LC026BB04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.128,0.128,3.25,0.325,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,31.337,31.337,5.488,54.88,0.5596,5.596,559.62,5596.2,3.134,3.134,0.5489,5.489,0.05597,0.5597,55.967,559.67,0.1913,0.191,4.86,0.486,0.026,0.026,0.66,Music Wire,MW,7.6831,7.683,34.18,3.485,3485.05,Squared and Ground,Factory Option,5.1449,5.1449,Reference,Reference,7.1449,7.1449,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.0005767
LC 026BB 04S,LC 026BB 04S,LC026BB04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.128,0.128,3.25,0.325,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,26.1037,26.104,4.572,45.72,0.4662,4.662,466.16,4661.6,2.61,2.61,0.4571,4.571,0.04661,0.4661,46.609,466.09,0.1913,0.191,4.86,0.486,0.026,0.026,0.66,Stainless Steel,SS,6.4,6.4,28.47,2.903,2903.04,Squared and Ground,Factory Option,5.1449,5.1449,Reference,Reference,7.1449,7.1449,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.0005877
LC 026BB 04S316,LC 026BB 04S316,LC026BB04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.128,0.128,3.25,0.325,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,26.1037,26.104,4.572,45.72,0.4662,4.662,466.16,4661.6,2.61,2.61,0.4571,4.571,0.04661,0.4661,46.609,466.09,0.1913,0.191,4.86,0.486,0.026,0.026,0.66,Stainless Steel Type 316,SS316,6.4,6.4,28.47,2.903,2903.04,Squared and Ground,Factory Option,5.1449,5.1449,Reference,Reference,7.1449,7.1449,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.0005877
LC 026BB 05M,LC 026BB 05M,LC026BB05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.128,0.128,3.25,0.325,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,27.0002,27,4.729,47.29,0.4822,4.822,482.17,4821.7,2.7,2.7,0.4729,4.729,0.04822,0.4822,48.217,482.17,0.2134,0.213,5.42,0.542,0.026,0.026,0.66,Music Wire,MW,7.6831,7.683,34.18,3.485,3485.05,Squared and Ground,Factory Option,5.9713,5.9713,Reference,Reference,7.9713,7.9713,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.0006434
