title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_base_in,field_outside_dia_base_mm,field_outside_dia_base_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 024B 06 S,LE 024B 06 S,LE024B06S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,0.938,0.938,23.83,2.383,0.03,0.03,0.76,0.076,3.58,3.58,0.627,6.27,0.0639,0.639,63.9,639,0.358,0.358,0.0627,0.627,0.00639,0.0639,6.39,63.9,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,26.2627,26.3,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.8322,2.8322,12.598,1.2847,1284.7,1.638,1.638,41.61,4.161,0.658,0.658,16.71,1.671,Factory Option,Passivate per ASTM A967,0.00201,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 06 S316,LE 024B 06 S316,LE024B06S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,0.938,0.938,23.83,2.383,0.03,0.03,0.76,0.076,3.58,3.58,0.627,6.27,0.0639,0.639,63.9,639,0.358,0.358,0.0627,0.627,0.00639,0.0639,6.39,63.9,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,26.2627,26.3,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.124,2.124,9.448,0.9634,963.4,1.438,1.438,36.53,3.653,0.658,0.658,16.71,1.671,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00201,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 07 M,LE 024B 07 M,LE024B07M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1,1,25.4,2.54,0.03,0.03,0.76,0.076,4,4,0.701,7.01,0.0714,0.714,71.4,714,0.4,0.4,0.0701,0.701,0.00714,0.0714,7.14,71.4,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,28.2062,28.2,0.024,0.024,0.61,0.061,Standard Loops,0.4,0.4,1.779,0.1814,181.4,0.08,0.08,0.3559,0.03629,36.29,3.4,3.4,15.124,1.5422,1542.2,1.75,1.75,44.45,4.445,0.72,0.72,18.29,1.829,Factory Option,Zinc Plate and Bake per ASTM B633,0.0021,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 07 S,LE 024B 07 S,LE024B07S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1,1,25.4,2.54,0.03,0.03,0.76,0.076,3.33,3.33,0.583,5.83,0.0595,0.595,59.5,595,0.333,0.333,0.0583,0.583,0.00595,0.0595,5.95,59.5,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,28.2344,28.2,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.8322,2.8322,12.598,1.2847,1284.7,1.75,1.75,44.45,4.445,0.72,0.72,18.29,1.829,Factory Option,Passivate per ASTM A967,0.00215,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 07 S316,LE 024B 07 S316,LE024B07S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1,1,25.4,2.54,0.03,0.03,0.76,0.076,3.33,3.33,0.583,5.83,0.0595,0.595,59.5,595,0.333,0.333,0.0583,0.583,0.00595,0.0595,5.95,59.5,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,28.2344,28.2,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.124,2.124,9.448,0.9634,963.4,1.537,1.537,39.04,3.904,0.72,0.72,18.29,1.829,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00215,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 08 M,LE 024B 08 M,LE024B08M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,3.36,3.36,0.588,5.88,0.06,0.6,60,600,0.336,0.336,0.0588,0.588,0.006,0.06,6,60,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,33.5788,33.6,0.024,0.024,0.61,0.061,Standard Loops,0.4,0.4,1.779,0.1814,181.4,0.08,0.08,0.3559,0.03629,36.29,3.4,3.4,15.124,1.5422,1542.2,2.015,2.015,51.18,5.118,0.845,0.845,21.46,2.146,Factory Option,Zinc Plate and Bake per ASTM B633,0.00248,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 08 S,LE 024B 08 S,LE024B08S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,2.8,2.8,0.49,4.9,0.05,0.5,50,500,0.28,0.28,0.049,0.49,0.005,0.05,5,50,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,33.5788,33.6,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.8322,2.8322,12.598,1.2847,1284.7,2.015,2.015,51.18,5.118,0.845,0.845,21.46,2.146,Factory Option,Passivate per ASTM A967,0.00252,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 08 S316,LE 024B 08 S316,LE024B08S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,2.8,2.8,0.49,4.9,0.05,0.5,50,500,0.28,0.28,0.049,0.49,0.005,0.05,5,50,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,33.5788,33.6,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.124,2.124,9.448,0.9634,963.4,1.764,1.764,44.81,4.481,0.845,0.845,21.46,2.146,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00252,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 09 M,LE 024B 09 M,LE024B09M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.25,1.25,31.75,3.175,0.035,0.035,0.89,0.089,2.91,2.91,0.51,5.1,0.052,0.52,52,520,0.291,0.291,0.051,0.51,0.0052,0.052,5.2,52,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,38.7714,38.8,0.024,0.024,0.61,0.061,Standard Loops,0.4,0.4,1.779,0.1814,181.4,0.08,0.08,0.3559,0.03629,36.29,3.4,3.4,15.124,1.5422,1542.2,2.28,2.28,57.91,5.791,0.97,0.97,24.64,2.464,Factory Option,Zinc Plate and Bake per ASTM B633,0.00284,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 09 S,LE 024B 09 S,LE024B09S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.25,1.25,31.75,3.175,0.035,0.035,0.89,0.089,2.42,2.42,0.424,4.24,0.0432,0.432,43.2,432,0.242,0.242,0.0424,0.424,0.00432,0.0432,4.32,43.2,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,38.8515,38.9,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.8322,2.8322,12.598,1.2847,1284.7,2.28,2.28,57.91,5.791,0.97,0.97,24.64,2.464,Factory Option,Passivate per ASTM A967,0.0029,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 09 S316,LE 024B 09 S316,LE024B09S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.25,1.25,31.75,3.175,0.035,0.035,0.89,0.089,2.42,2.42,0.424,4.24,0.0432,0.432,43.2,432,0.242,0.242,0.0424,0.424,0.00432,0.0432,4.32,43.2,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,38.8515,38.9,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.124,2.124,9.448,0.9634,963.4,1.99,1.99,50.55,5.055,0.97,0.97,24.64,2.464,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.0029,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 10 M,LE 024B 10 M,LE024B10M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.375,1.375,34.93,3.493,0.035,0.035,0.89,0.089,2.57,2.57,0.45,4.5,0.0459,0.459,45.9,459,0.257,0.257,0.045,0.45,0.00459,0.0459,4.59,45.9,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,43.9007,43.9,0.024,0.024,0.61,0.061,Standard Loops,0.4,0.4,1.779,0.1814,181.4,0.08,0.08,0.3559,0.03629,36.29,3.4,3.4,15.124,1.5422,1542.2,2.545,2.545,64.64,6.464,1.095,1.095,27.81,2.781,Factory Option,Zinc Plate and Bake per ASTM B633,0.0032,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 10 S,LE 024B 10 S,LE024B10S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.375,1.375,34.93,3.493,0.035,0.035,0.89,0.089,2.14,2.14,0.375,3.75,0.0382,0.382,38.2,382,0.214,0.214,0.0375,0.375,0.00382,0.0382,3.82,38.2,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,43.9349,43.9,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.8322,2.8322,12.598,1.2847,1284.7,2.545,2.545,64.64,6.464,1.095,1.095,27.81,2.781,Factory Option,Passivate per ASTM A967,0.00326,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 10 S316,LE 024B 10 S316,LE024B10S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.375,1.375,34.93,3.493,0.035,0.035,0.89,0.089,2.14,2.14,0.375,3.75,0.0382,0.382,38.2,382,0.214,0.214,0.0375,0.375,0.00382,0.0382,3.82,38.2,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,43.9349,43.9,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.124,2.124,9.448,0.9634,963.4,2.211,2.211,56.16,5.616,1.095,1.095,27.81,2.781,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00326,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 11 M,LE 024B 11 M,LE024B11M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,2.3,2.3,0.403,4.03,0.0411,0.411,41.1,411,0.23,0.23,0.0403,0.403,0.00411,0.0411,4.11,41.1,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,49.0542,49.1,0.024,0.024,0.61,0.061,Standard Loops,0.4,0.4,1.779,0.1814,181.4,0.08,0.08,0.3559,0.03629,36.29,3.4,3.4,15.124,1.5422,1542.2,2.8,2.8,71.12,7.112,1.22,1.22,30.99,3.099,Factory Option,Zinc Plate and Bake per ASTM B633,0.00355,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 11 S,LE 024B 11 S,LE024B11S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,1.92,1.92,0.336,3.36,0.0343,0.343,34.3,343,0.192,0.192,0.0336,0.336,0.00343,0.0343,3.43,34.3,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,48.9691,49,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.8322,2.8322,12.598,1.2847,1284.7,2.8,2.8,71.12,7.112,1.22,1.22,30.99,3.099,Factory Option,Passivate per ASTM A967,0.00362,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 11 S316,LE 024B 11 S316,LE024B11S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,1.92,1.92,0.336,3.36,0.0343,0.343,34.3,343,0.192,0.192,0.0336,0.336,0.00343,0.0343,3.43,34.3,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,48.9691,49,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.124,2.124,9.448,0.9634,963.4,2.432,2.432,61.77,6.177,1.22,1.22,30.99,3.099,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00362,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 12 M,LE 024B 12 M,LE024B12M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,1.9,1.9,0.333,3.33,0.0339,0.339,33.9,339,0.19,0.19,0.0333,0.333,0.00339,0.0339,3.39,33.9,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,59.3814,59.4,0.024,0.024,0.61,0.061,Standard Loops,0.4,0.4,1.779,0.1814,181.4,0.08,0.08,0.3559,0.03629,36.29,3.4,3.4,15.124,1.5422,1542.2,3.33,3.33,84.58,8.458,1.47,1.47,37.34,3.734,Factory Option,Zinc Plate and Bake per ASTM B633,0.00427,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 12 S,LE 024B 12 S,LE024B12S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,1.58,1.58,0.277,2.77,0.0282,0.282,28.2,282,0.158,0.158,0.0277,0.277,0.00282,0.0282,2.82,28.2,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,59.5067,59.5,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.8322,2.8322,12.598,1.2847,1284.7,3.33,3.33,84.58,8.458,1.47,1.47,37.34,3.734,Factory Option,Passivate per ASTM A967,0.00436,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 12 S316,LE 024B 12 S316,LE024B12S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,1.58,1.58,0.277,2.77,0.0282,0.282,28.2,282,0.158,0.158,0.0277,0.277,0.00282,0.0282,2.82,28.2,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,59.5067,59.5,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.124,2.124,9.448,0.9634,963.4,2.883,2.883,73.23,7.323,1.47,1.47,37.34,3.734,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00436,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 13 M,LE 024B 13 M,LE024B13M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2,2,50.8,5.08,0.04,0.04,1.02,0.102,1.62,1.62,0.284,2.84,0.0289,0.289,28.9,289,0.162,0.162,0.0284,0.284,0.00289,0.0289,2.89,28.9,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,69.6449,69.6,0.024,0.024,0.61,0.061,Standard Loops,0.4,0.4,1.779,0.1814,181.4,0.08,0.08,0.3559,0.03629,36.29,3.4,3.4,15.124,1.5422,1542.2,3.85,3.85,97.79,9.779,1.72,1.72,43.69,4.369,Factory Option,Zinc Plate and Bake per ASTM B633,0.00499,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 13 S,LE 024B 13 S,LE024B13S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2,2,50.8,5.08,0.04,0.04,1.02,0.102,1.35,1.35,0.236,2.36,0.0241,0.241,24.1,241,0.135,0.135,0.0236,0.236,0.00241,0.0241,2.41,24.1,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,69.6449,69.6,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.8322,2.8322,12.598,1.2847,1284.7,3.85,3.85,97.79,9.779,1.72,1.72,43.69,4.369,Factory Option,Passivate per ASTM A967,0.00508,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 13 S316,LE 024B 13 S316,LE024B13S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2,2,50.8,5.08,0.04,0.04,1.02,0.102,1.35,1.35,0.236,2.36,0.0241,0.241,24.1,241,0.135,0.135,0.0236,0.236,0.00241,0.0241,2.41,24.1,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,69.6449,69.6,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.124,2.124,9.448,0.9634,963.4,3.326,3.326,84.48,8.448,1.72,1.72,43.69,4.369,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00508,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 14 M,LE 024B 14 M,LE024B14M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,1.42,1.42,0.249,2.49,0.0254,0.254,25.4,254,0.142,0.142,0.0249,0.249,0.00254,0.0254,2.54,25.4,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,79.4541,79.5,0.024,0.024,0.61,0.061,Standard Loops,0.4,0.4,1.779,0.1814,181.4,0.08,0.08,0.3559,0.03629,36.29,3.4,3.4,15.124,1.5422,1542.2,4.36,4.36,110.74,11.074,1.97,1.97,50.04,5.004,Factory Option,Zinc Plate and Bake per ASTM B633,0.00567,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 14 S,LE 024B 14 S,LE024B14S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,1.18,1.18,0.207,2.07,0.0211,0.211,21.1,211,0.118,0.118,0.0207,0.207,0.00211,0.0211,2.11,21.1,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,79.6785,79.7,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.8322,2.8322,12.598,1.2847,1284.7,4.36,4.36,110.74,11.074,1.97,1.97,50.04,5.004,Factory Option,Passivate per ASTM A967,0.0058,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 14 S316,LE 024B 14 S316,LE024B14S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,1.18,1.18,0.207,2.07,0.0211,0.211,21.1,211,0.118,0.118,0.0207,0.207,0.00211,0.0211,2.11,21.1,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,79.6785,79.7,0.024,0.024,0.61,0.061,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.124,2.124,9.448,0.9634,963.4,3.767,3.767,95.68,9.568,1.97,1.97,50.04,5.004,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.0058,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
LE 024B 15 M,LE 024B 15 M,LE024B15M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,1.26,1.26,0.221,2.21,0.0225,0.225,22.5,225,0.126,0.126,0.0221,0.221,0.00225,0.0225,2.25,22.5,0.14,0.14,3.56,0.356,REF,Reference,Reference,Reference,89.5435,89.5,0.024,0.024,0.61,0.061,Standard Loops,0.4,0.4,1.779,0.1814,181.4,0.08,0.08,0.3559,0.03629,36.29,3.4,3.4,15.124,1.5422,1542.2,4.88,4.88,123.95,12.395,2.22,2.22,56.39,5.639,Factory Option,Zinc Plate and Bake per ASTM B633,0.00637,0.14,0.14,3.56,0.356,Random,0.024,0.024,0.61,0.061
