title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb,field_nominal_load_build_spec_lb,field_nominal_load_lb,field_nominal_load_n,field_nominal_load_kg,field_nominal_load_gm,field_working_height_bud_spc_in,field_working_height_in,field_working_height_mm,field_working_height_cm
LWM40 300 2743S,LWM40 300 2743S,LWM403002743S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.49,1.49,37.85,3.785,Reference,Reference,Reference,Reference,1.575,1.575,40,4,1.181,1.181,30,3,MIN,MIN,MIN,MIN,1.08,1.08,27.43,2.743,0.15,0.15,3.81,0.381,163.703,163.703,28.67,286.7,2.9234,29.234,2923.41,29234.1,40.926,40.926,7.1675,71.675,0.73086,7.3086,730.857,7308.57,0.18,0.18,4.57,0.457,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,147.333,147.333,655.37,66.83,66830.25,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.224,1.224,36.93,3.693,Reference,Reference,Reference,Reference,,0.041236,67.443,67.443,300,30.592,30592.14,0.668,0.668,16.97,1.697
LWM40 300 3353S,LWM40 300 3353S,LWM403003353S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.49,1.49,37.85,3.785,Reference,Reference,Reference,Reference,1.575,1.575,40,4,1.181,1.181,30,3,MIN,MIN,MIN,MIN,1.32,1.32,33.53,3.353,0.18,0.18,4.57,0.457,134.068,134.068,23.48,234.8,2.3942,23.942,2394.19,23941.9,33.517,33.517,5.8699,58.699,0.59855,5.9855,598.547,5985.47,0.216,0.216,5.49,0.549,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,148.011,148.011,658.39,67.138,67137.79,Plain (End Turn is Wavy),Factory Option,11,11,Reference,Reference,11,11,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.224,1.224,36.93,3.693,Reference,Reference,Reference,Reference,,0.0504,67.443,67.443,300,30.592,30592.14,0.817,0.817,20.75,2.075
LWM40 300 3962S,LWM40 300 3962S,LWM403003962S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.49,1.49,37.85,3.785,Reference,Reference,Reference,Reference,1.575,1.575,40,4,1.181,1.181,30,3,MIN,MIN,MIN,MIN,1.56,1.56,39.62,3.962,0.21,0.21,5.33,0.533,113.513,113.513,19.88,198.8,2.0271,20.271,2027.12,20271.2,28.378,28.378,4.9699,49.699,0.50677,5.0677,506.774,5067.74,0.252,0.252,6.4,0.64,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,148.475,148.475,660.45,67.348,67348.26,Plain (End Turn is Wavy),Factory Option,13,13,Reference,Reference,13,13,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.224,1.224,36.93,3.693,Reference,Reference,Reference,Reference,,0.059563,67.443,67.443,300,30.592,30592.14,0.966,0.966,24.54,2.454
LWM45 110 0991S,LWM45 110 0991S,LWM451100991S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,0.39,0.39,9.91,0.991,0.06,0.06,1.52,0.152,96.212,96.212,16.85,168.5,1.7182,17.182,1718.15,17181.5,24.053,24.053,4.2125,42.125,0.42954,4.2954,429.538,4295.38,0.072,0.072,1.83,0.183,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,30.595,30.595,136.09,13.878,13877.89,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.01694,24.729,24.729,110,11.217,11217.07,0.133,0.133,3.38,0.338
LWM45 110 1321S,LWM45 110 1321S,LWM451101321S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,0.52,0.52,13.21,1.321,0.09,0.09,2.29,0.229,72.287,72.287,12.66,126.6,1.2909,12.909,1290.9,12909,18.072,18.072,3.165,31.65,0.32273,3.2273,322.73,3227.3,0.09,0.09,2.29,0.229,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,31.083,31.083,138.26,14.099,14099.25,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.022586,24.729,24.729,110,11.217,11217.07,0.178,0.178,4.52,0.452
LWM45 110 1651S,LWM45 110 1651S,LWM451101651S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,0.65,0.65,16.51,1.651,0.09,0.09,2.29,0.229,57.784,57.784,10.12,101.2,1.0319,10.319,1031.91,10319.1,14.446,14.446,2.53,25.3,0.25798,2.5798,257.977,2579.77,0.108,0.108,2.74,0.274,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,31.319,31.319,139.31,14.206,14206.3,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.028233,24.729,24.729,110,11.217,11217.07,0.222,0.222,5.64,0.564
LWM45 110 1981S,LWM45 110 1981S,LWM451101981S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,0.78,0.78,19.81,1.981,0.12,0.12,3.05,0.305,48.134,48.134,8.43,84.3,0.8596,8.596,859.58,8595.8,12.034,12.034,2.1076,21.076,0.2149,2.149,214.903,2149.03,0.126,0.126,3.2,0.32,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,31.48,31.48,140.03,14.279,14279.33,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.033879,24.729,24.729,110,11.217,11217.07,0.266,0.266,6.76,0.676
LWM45 110 2311S,LWM45 110 2311S,LWM451102311S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,0.91,0.91,23.11,2.311,0.125,0.125,3.18,0.318,41.283,41.283,7.23,72.3,0.7372,7.372,737.23,7372.3,10.321,10.321,1.8075,18.075,0.18431,1.8431,184.312,1843.12,0.144,0.144,3.66,0.366,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,31.623,31.623,140.67,14.344,14344.19,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.039526,24.729,24.729,110,11.217,11217.07,0.311,0.311,7.9,0.79
LWM45 110 2642S,LWM45 110 2642S,LWM451102642S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,1.04,1.04,26.42,2.642,0.15,0.15,3.81,0.381,36.087,36.087,6.32,63.2,0.6444,6.444,644.44,6444.4,9.022,9.022,1.58,15.8,0.16111,1.6111,161.115,1611.15,0.162,0.162,4.12,0.412,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,31.684,31.684,140.94,14.372,14371.86,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.045172,24.729,24.729,110,11.217,11217.07,0.355,0.355,9.02,0.902
LWM45 110 2972S,LWM45 110 2972S,LWM451102972S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,1.17,1.17,29.72,2.972,0.15,0.15,3.81,0.381,32.09,32.09,5.62,56.2,0.5731,5.731,573.06,5730.6,8.022,8.022,1.4049,14.049,0.14326,1.4326,143.257,1432.57,0.18,0.18,4.57,0.457,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,31.769,31.769,141.32,14.41,14410.42,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.050819,24.729,24.729,110,11.217,11217.07,0.4,0.4,10.16,1.016
LWM45 110 3632S,LWM45 110 3632S,LWM451103632S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,1.43,1.43,36.32,3.632,0.18,0.18,4.57,0.457,26.266,26.266,4.6,46,0.4691,4.691,469.06,4690.6,6.566,6.566,1.1499,11.499,0.11726,1.1726,117.256,1172.56,0.216,0.216,5.49,0.549,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,31.887,31.887,141.84,14.464,14463.94,Plain (End Turn is Wavy),Factory Option,11,11,Reference,Reference,11,11,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.062112,24.729,24.729,110,11.217,11217.07,0.488,0.488,12.4,1.24
LWM45 110 4293S,LWM45 110 4293S,LWM451104293S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,1.69,1.69,42.93,4.293,0.21,0.21,5.33,0.533,22.212,22.212,3.89,38.9,0.3967,3.967,396.66,3966.6,5.553,5.553,0.9725,9.725,0.09917,0.9917,99.165,991.65,0.252,0.252,6.4,0.64,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,31.941,31.941,142.08,14.488,14488.44,Plain (End Turn is Wavy),Factory Option,13,13,Reference,Reference,13,13,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.073405,24.729,24.729,110,11.217,11217.07,0.577,0.577,14.66,1.466
LWM45 225 0991S,LWM45 225 0991S,LWM452250991S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,0.39,0.39,9.91,0.991,0.06,0.06,1.52,0.152,280.984,280.984,49.21,492.1,5.0178,50.178,5017.81,50178.1,70.246,70.246,12.3024,123.024,1.25445,12.5445,1254.453,12544.53,0.072,0.072,1.83,0.183,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,89.353,89.353,397.46,40.531,40530.52,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.01694,50.582,50.582,225,22.944,22944,0.21,0.21,5.33,0.533
LWM45 225 1321S,LWM45 225 1321S,LWM452251321S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,0.52,0.52,13.21,1.321,0.09,0.09,2.29,0.229,206.47,206.47,36.16,361.6,3.6871,36.871,3687.14,36871.4,51.617,51.617,9.0398,90.398,0.92178,9.2178,921.776,9217.76,0.09,0.09,2.29,0.229,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,88.782,88.782,394.92,40.272,40271.52,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.022586,50.582,50.582,225,22.944,22944,0.275,0.275,6.99,0.699
LWM45 225 1651S,LWM45 225 1651S,LWM452251651S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,0.65,0.65,16.51,1.651,0.09,0.09,2.29,0.229,174.437,174.437,30.55,305.5,3.1151,31.151,3115.1,31151,43.609,43.609,7.6374,76.374,0.77877,7.7877,778.77,7787.7,0.108,0.108,2.74,0.274,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,94.545,94.545,420.56,42.886,42885.61,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.028233,50.582,50.582,225,22.944,22944,0.36,0.36,9.14,0.914
LWM45 225 1981S,LWM45 225 1981S,LWM452251981S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,0.78,0.78,19.81,1.981,0.12,0.12,3.05,0.305,142.462,142.462,24.95,249.5,2.5441,25.441,2544.09,25440.9,35.616,35.616,6.2375,62.375,0.63603,6.3603,636.031,6360.31,0.126,0.126,3.2,0.32,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,93.17,93.17,414.44,42.262,42261.91,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.033879,50.582,50.582,225,22.944,22944,0.425,0.425,10.8,1.08
LWM45 225 2311S,LWM45 225 2311S,LWM452252311S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,0.91,0.91,23.11,2.311,0.125,0.125,3.18,0.318,123.391,123.391,21.61,216.1,2.2035,22.035,2203.52,22035.2,30.848,30.848,5.4025,54.025,0.55088,5.5088,550.884,5508.84,0.144,0.144,3.66,0.366,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,94.518,94.518,420.44,42.873,42873.36,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.039526,50.582,50.582,225,22.944,22944,0.5,0.5,12.7,1.27
LWM45 225 2642S,LWM45 225 2642S,LWM452252642S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,1.04,1.04,26.42,2.642,0.15,0.15,3.81,0.381,107.632,107.632,18.85,188.5,1.9221,19.221,1922.09,19220.9,26.908,26.908,4.7125,47.125,0.48052,4.8052,480.523,4805.23,0.162,0.162,4.12,0.412,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,94.501,94.501,420.36,42.866,42865.65,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.045172,50.582,50.582,225,22.944,22944,0.57,0.57,14.48,1.448
LWM45 225 2972S,LWM45 225 2972S,LWM452252972S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,1.17,1.17,29.72,2.972,0.15,0.15,3.81,0.381,95.412,95.412,16.71,167.1,1.7039,17.039,1703.87,17038.7,23.853,23.853,4.1774,41.774,0.42597,4.2597,425.967,4259.67,0.18,0.18,4.57,0.457,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,94.458,94.458,420.17,42.846,42846.15,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.050819,50.582,50.582,225,22.944,22944,0.64,0.64,16.26,1.626
LWM45 225 3632S,LWM45 225 3632S,LWM452253632S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,1.43,1.43,36.32,3.632,0.18,0.18,4.57,0.457,77.826,77.826,13.63,136.3,1.3898,13.898,1389.82,13898.2,19.456,19.456,3.4074,34.074,0.34745,3.4745,347.445,3474.45,0.216,0.216,5.49,0.549,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,94.481,94.481,420.27,42.857,42856.58,Plain (End Turn is Wavy),Factory Option,11,11,Reference,Reference,11,11,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.062112,50.582,50.582,225,22.944,22944,0.78,0.78,19.81,1.981
LWM45 225 4293S,LWM45 225 4293S,LWM452254293S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7,1.7,43.18,4.318,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,1.69,1.69,42.93,4.293,0.21,0.21,5.33,0.533,65.664,65.664,11.5,115,1.1726,11.726,1172.63,11726.3,16.416,16.416,2.875,28.75,0.29316,2.9316,293.157,2931.57,0.252,0.252,6.4,0.64,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,94.425,94.425,420.02,42.831,42831.18,Plain (End Turn is Wavy),Factory Option,13,13,Reference,Reference,13,13,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.414,1.414,42.26,4.226,Reference,Reference,Reference,Reference,,0.073405,50.582,50.582,225,22.944,22944,0.92,0.92,23.37,2.337
LWM45 400 0991S,LWM45 400 0991S,LWM454000991S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.707,1.707,43.36,4.336,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,0.39,0.39,9.91,0.991,0.06,0.06,1.52,0.152,656.353,656.353,114.949,1149.49,11.7212,117.212,11721.15,117211.5,164.088,164.088,28.7372,287.372,2.93028,29.3028,2930.284,29302.84,0.096,0.096,2.44,0.244,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7 PH,192.968,192.968,858.36,87.53,87530.28,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.41,1.41,42.14,4.214,Reference,Reference,Reference,Reference,,0.023293,89.924,89.924,400,40.79,40789.53,0.253,0.253,6.43,0.643
LWM45 400 1321S,LWM45 400 1321S,LWM454001321S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.707,1.707,43.36,4.336,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,0.52,0.52,13.21,1.321,0.09,0.09,2.29,0.229,473.237,473.237,82.879,828.79,8.4511,84.511,8451.07,84510.7,118.309,118.309,20.7198,207.198,2.11276,21.1276,2112.762,21127.62,0.12,0.12,3.05,0.305,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7 PH,189.295,189.295,842.03,85.864,85864.21,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.41,1.41,42.14,4.214,Reference,Reference,Reference,Reference,,0.031058,89.924,89.924,400,40.79,40789.53,0.33,0.33,8.38,0.838
LWM45 400 1651S,LWM45 400 1651S,LWM454001651S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.707,1.707,43.36,4.336,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,0.65,0.65,16.51,1.651,0.09,0.09,2.29,0.229,430.241,430.241,75.349,753.49,7.6832,76.832,7683.24,76832.4,107.56,107.56,18.8373,188.373,1.92081,19.2081,1920.806,19208.06,0.144,0.144,3.66,0.366,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7 PH,217.702,217.702,968.39,98.75,98749.63,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.41,1.41,42.14,4.214,Reference,Reference,Reference,Reference,,0.038822,89.924,89.924,400,40.79,40789.53,0.441,0.441,11.2,1.12
LWM45 400 1981S,LWM45 400 1981S,LWM454001981S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.707,1.707,43.36,4.336,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,0.78,0.78,19.81,1.981,0.12,0.12,3.05,0.305,333.058,333.058,58.329,583.29,5.9477,59.477,5947.75,59477.5,83.265,83.265,14.5824,145.824,1.48695,14.8695,1486.946,14869.46,0.168,0.168,4.27,0.427,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7 PH,203.831,203.831,906.69,92.458,92457.74,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.41,1.41,42.14,4.214,Reference,Reference,Reference,Reference,,0.046587,89.924,89.924,400,40.79,40789.53,0.51,0.51,12.95,1.295
LWM45 400 2311S,LWM45 400 2311S,LWM454002311S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.707,1.707,43.36,4.336,Reference,Reference,Reference,Reference,1.772,1.772,45,4.5,1.378,1.378,35,3.5,MIN,MIN,MIN,MIN,0.91,0.91,23.11,2.311,0.125,0.125,3.18,0.318,294.802,294.802,51.63,516.3,5.2646,52.646,5264.57,52645.7,73.701,73.701,12.9075,129.075,1.31615,13.1615,1316.152,13161.52,0.192,0.192,4.88,0.488,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7 PH,211.668,211.668,941.55,96.013,96012.6,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,1.41,1.41,42.14,4.214,Reference,Reference,Reference,Reference,,0.054351,89.924,89.924,400,40.79,40789.53,0.605,0.605,15.37,1.537
