title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb,field_nominal_load_build_spec_lb,field_nominal_load_lb,field_nominal_load_n,field_nominal_load_kg,field_nominal_load_gm,field_working_height_bud_spc_in,field_working_height_in,field_working_height_mm,field_working_height_cm
LW 100 12 1250S,LW 100 12 1250S,LW100121250S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.951,0.951,24.16,2.416,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.18,0.18,4.57,0.457,15,15,2.627,26.27,0.2679,2.679,267.87,2678.7,3,3,0.5254,5.254,0.05357,0.5357,53.574,535.74,0.16,0.16,4.06,0.406,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,16.35,16.35,72.73,7.416,7416.36,Plain (End Turn is Wavy),Factory Option,15,15,Reference,Reference,15,15,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.779,0.779,19.79,1.979,Reference,Reference,Reference,Reference,,0.013052,12,12,53.38,5.443,5443.2,0.445,0.445,11.3,1.13
LW 100 12 1500S,LW 100 12 1500S,LW100121500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.951,0.951,24.16,2.416,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.18,0.18,4.57,0.457,12,12,2.102,21.02,0.2143,2.143,214.3,2143,3,3,0.5254,5.254,0.05357,0.5357,53.574,535.74,0.19,0.19,4.83,0.483,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,15.72,15.72,69.93,7.131,7130.59,Plain (End Turn is Wavy),Factory Option,18,18,Reference,Reference,18,18,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.779,0.779,19.79,1.979,Reference,Reference,Reference,Reference,,0.014006,12,12,53.38,5.443,5443.2,0.519,0.519,13.18,1.318
LW 100 12 1750S,LW 100 12 1750S,LW100121750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.951,0.951,24.16,2.416,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.21,0.21,5.33,0.533,11,11,1.926,19.26,0.1964,1.964,196.44,1964.4,2.75,2.75,0.4816,4.816,0.04911,0.4911,49.11,491.1,0.22,0.22,5.59,0.559,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,16.83,16.83,74.86,7.634,7634.09,Plain (End Turn is Wavy),Factory Option,21,21,Reference,Reference,21,21,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.779,0.779,19.79,1.979,Reference,Reference,Reference,Reference,,0.021938,12,12,53.38,5.443,5443.2,0.633,0.633,16.08,1.608
LW 100 12 2000S,LW 100 12 2000S,LW100122000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.951,0.951,24.16,2.416,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.25,0.25,6.35,0.635,9,9,1.576,15.76,0.1607,1.607,160.72,1607.2,2.25,2.25,0.394,3.94,0.04018,0.4018,40.181,401.81,0.25,0.25,6.35,0.635,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,15.75,15.75,70.06,7.144,7144.2,Plain (End Turn is Wavy),Factory Option,24,24,Reference,Reference,24,24,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.779,0.779,19.79,1.979,Reference,Reference,Reference,Reference,,0.018675,12,12,53.38,5.443,5443.2,0.71,0.71,18.03,1.803
LW 100 18 0250S,LW 100 18 0250S,LW100180250S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.03,0.03,0.76,0.076,110,110,19.265,192.65,1.9644,19.644,1964.38,19643.8,27.5,27.5,4.8162,48.162,0.4911,4.911,491.095,4910.95,0.048,0.048,1.22,0.122,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,22.22,22.22,98.84,10.079,10078.99,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.003424,18,18,80.07,8.165,8164.8,0.087,0.087,2.21,0.221
LW 100 18 0333S,LW 100 18 0333S,LW100180333S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.333,0.333,8.46,0.846,0.06,0.06,1.52,0.152,82,82,14.361,143.61,1.4644,14.644,1464.36,14643.6,20.5,20.5,3.5902,35.902,0.36609,3.6609,366.089,3660.89,0.06,0.06,1.52,0.152,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,22.386,22.386,99.58,10.154,10154.29,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.004116,18,18,80.07,8.165,8164.8,0.113,0.113,2.87,0.287
LW 100 18 0417S,LW 100 18 0417S,LW100180417S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.417,0.417,10.59,1.059,0.06,0.06,1.52,0.152,67,67,11.734,117.34,1.1965,11.965,1196.49,11964.9,16.75,16.75,2.9335,29.335,0.29912,2.9912,299.122,2991.22,0.072,0.072,1.83,0.183,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,23.115,23.115,102.82,10.485,10484.96,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.005706,18,18,80.07,8.165,8164.8,0.148,0.148,3.76,0.376
LW 100 18 0500S,LW 100 18 0500S,LW100180500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,55,55,9.632,96.32,0.9822,9.822,982.19,9821.9,13.75,13.75,2.4081,24.081,0.24555,2.4555,245.548,2455.48,0.084,0.084,2.13,0.213,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,22.88,22.88,101.78,10.378,10378.37,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.006174,18,18,80.07,8.165,8164.8,0.175,0.175,4.45,0.445
LW 100 18 0583S,LW 100 18 0583S,LW100180583S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.583,0.583,14.81,1.481,0.09,0.09,2.29,0.229,49,49,8.582,85.82,0.875,8.75,875.04,8750.4,12.25,12.25,2.1454,21.454,0.21876,2.1876,218.761,2187.61,0.096,0.096,2.44,0.244,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,23.863,23.863,106.15,10.824,10824.26,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.007989,18,18,80.07,8.165,8164.8,0.212,0.212,5.38,0.538
LW 100 18 0750S,LW 100 18 0750S,LW100180750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.09,0.09,2.29,0.229,38,38,6.655,66.55,0.6786,6.786,678.6,6786,9.5,9.5,1.6638,16.638,0.16965,1.6965,169.651,1696.51,0.12,0.12,3.05,0.305,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,23.94,23.94,106.49,10.859,10859.18,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.009261,18,18,80.07,8.165,8164.8,0.276,0.276,7.01,0.701
LW 100 18 1000S,LW 100 18 1000S,LW100181000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,28,28,4.904,49.04,0.5,5,500.02,5000.2,7,7,1.2259,12.259,0.12501,1.2501,125.006,1250.06,0.156,0.156,3.96,0.396,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,23.632,23.632,105.12,10.719,10719.48,Plain (End Turn is Wavy),Factory Option,12,12,Reference,Reference,12,12,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.013695,18,18,80.07,8.165,8164.8,0.36,0.36,9.14,0.914
LW 100 18 1250S,LW 100 18 1250S,LW100181250S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.15,0.15,3.81,0.381,23,23,4.028,40.28,0.4107,4.107,410.73,4107.3,5.75,5.75,1.007,10.07,0.10268,1.0268,102.684,1026.84,0.192,0.192,4.88,0.488,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,24.334,24.334,108.24,11.038,11037.9,Plain (End Turn is Wavy),Factory Option,15,15,Reference,Reference,15,15,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.015435,18,18,80.07,8.165,8164.8,0.452,0.452,11.48,1.148
LW 100 18 1500S,LW 100 18 1500S,LW100181500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.18,0.18,4.57,0.457,19,19,3.328,33.28,0.3393,3.393,339.3,3393,4.75,4.75,0.8319,8.319,0.08483,0.8483,84.826,848.26,0.228,0.228,5.79,0.579,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,24.168,24.168,107.5,10.963,10962.6,Plain (End Turn is Wavy),Factory Option,18,18,Reference,Reference,18,18,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.024664,18,18,80.07,8.165,8164.8,0.549,0.549,13.94,1.394
LW 100 18 1750S,LW 100 18 1750S,LW100181750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.21,0.21,5.33,0.533,16,16,2.802,28.02,0.2857,2.857,285.73,2857.3,4,4,0.7005,7.005,0.07143,0.7143,71.432,714.32,0.264,0.264,6.71,0.671,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,23.776,23.776,105.76,10.785,10784.79,Plain (End Turn is Wavy),Factory Option,21,21,Reference,Reference,21,21,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.02161,18,18,80.07,8.165,8164.8,0.65,0.65,16.51,1.651
LW 100 18 2000S,LW 100 18 2000S,LW100182000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.25,0.25,6.35,0.635,14,14,2.452,24.52,0.25,2.5,250.01,2500.1,3.5,3.5,0.613,6.13,0.0625,0.625,62.503,625.03,0.3,0.3,7.62,0.762,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,23.8,23.8,105.87,10.796,10795.68,Plain (End Turn is Wavy),Factory Option,24,24,Reference,Reference,24,24,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.032885,18,18,80.07,8.165,8164.8,0.72,0.72,18.29,1.829
LW 100 25 0250S,LW 100 25 0250S,LW100250250S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.03,0.03,0.76,0.076,210,210,36.778,367.78,3.7502,37.502,3750.18,37501.8,52.5,52.5,9.1945,91.945,0.93755,9.3755,937.545,9375.45,0.06,0.06,1.52,0.152,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,39.9,39.9,177.48,18.099,18098.64,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.00428,25,25,111.21,11.34,11340,0.131,0.131,3.33,0.333
LW 100 25 0333S,LW 100 25 0333S,LW100250333S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.333,0.333,8.46,0.846,0.06,0.06,1.52,0.152,157,157,27.496,274.96,2.8037,28.037,2803.71,28037.1,39.25,39.25,6.874,68.74,0.70093,7.0093,700.927,7009.27,0.075,0.075,1.91,0.191,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,40.506,40.506,180.18,18.374,18373.52,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.005145,25,25,111.21,11.34,11340,0.174,0.174,4.42,0.442
LW 100 25 0417S,LW 100 25 0417S,LW100250417S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.417,0.417,10.59,1.059,0.06,0.06,1.52,0.152,132,132,23.118,231.18,2.3573,23.573,2357.26,23572.6,33,33,5.7794,57.794,0.58931,5.8931,589.314,5893.14,0.09,0.09,2.29,0.229,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,43.164,43.164,192,19.579,19579.19,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.007133,25,25,111.21,11.34,11340,0.227,0.227,5.77,0.577
LW 100 25 0500S,LW 100 25 0500S,LW100250500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,107,107,18.739,187.39,1.9108,19.108,1910.81,19108.1,26.75,26.75,4.6848,46.848,0.4777,4.777,477.702,4777.02,0.105,0.105,2.67,0.267,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,42.265,42.265,188,19.171,19171.4,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.010276,25,25,111.21,11.34,11340,0.266,0.266,6.76,0.676
LW 100 25 0583S,LW 100 25 0583S,LW100250583S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.583,0.583,14.81,1.481,0.09,0.09,2.29,0.229,95,95,16.638,166.38,1.6965,16.965,1696.51,16965.1,23.75,23.75,4.1594,41.594,0.42413,4.2413,424.128,4241.28,0.12,0.12,3.05,0.305,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,43.985,43.985,195.66,19.952,19951.6,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.009986,25,25,111.21,11.34,11340,0.319,0.319,8.1,0.81
LW 100 25 0750S,LW 100 25 0750S,LW100250750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.09,0.09,2.29,0.229,73,73,12.785,127.85,1.3036,13.036,1303.63,13036.3,18.25,18.25,3.1962,31.962,0.32591,3.2591,325.909,3259.09,0.15,0.15,3.81,0.381,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,43.8,43.8,194.83,19.868,19867.68,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.011576,25,25,111.21,11.34,11340,0.406,0.406,10.31,1.031
LW 100 25 1000S,LW 100 25 1000S,LW100251000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,54,54,9.457,94.57,0.9643,9.643,964.33,9643.3,13.5,13.5,2.3643,23.643,0.24108,2.4108,241.083,2410.83,0.195,0.195,4.95,0.495,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,43.47,43.47,193.36,19.718,19717.99,Plain (End Turn is Wavy),Factory Option,12,12,Reference,Reference,12,12,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.017119,25,25,111.21,11.34,11340,0.541,0.541,13.74,1.374
LW 100 25 1250S,LW 100 25 1250S,LW100251250S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.15,0.15,3.81,0.381,45,45,7.881,78.81,0.8036,8.036,803.61,8036.1,11.25,11.25,1.9702,19.702,0.2009,2.009,200.903,2009.03,0.24,0.24,6.1,0.61,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,45.45,45.45,202.17,20.616,20616.12,Plain (End Turn is Wavy),Factory Option,15,15,Reference,Reference,15,15,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.019294,25,25,111.21,11.34,11340,0.688,0.688,17.48,1.748
LW 100 25 1500S,LW 100 25 1500S,LW100251500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.18,0.18,4.57,0.457,36,36,6.305,63.05,0.6429,6.429,642.89,6428.9,9,9,1.5762,15.762,0.16072,1.6072,160.722,1607.22,0.285,0.285,7.24,0.724,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,43.74,43.74,194.57,19.84,19840.46,Plain (End Turn is Wavy),Factory Option,18,18,Reference,Reference,18,18,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.030829,25,25,111.21,11.34,11340,0.813,0.813,20.65,2.065
LW 100 25 1750S,LW 100 25 1750S,LW100251750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.21,0.21,5.33,0.533,32,32,5.604,56.04,0.5715,5.715,571.46,5714.6,8,8,1.4011,14.011,0.14286,1.4286,142.864,1428.64,0.33,0.33,8.38,0.838,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,45.44,45.44,202.13,20.612,20611.58,Plain (End Turn is Wavy),Factory Option,21,21,Reference,Reference,21,21,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.027011,25,25,111.21,11.34,11340,0.957,0.957,24.31,2.431
LW 100 25 2000S,LW 100 25 2000S,LW100252000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.959,0.959,24.36,2.436,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.25,0.25,6.35,0.635,27,27,4.729,47.29,0.4822,4.822,482.17,4821.7,6.75,6.75,1.1821,11.821,0.12054,1.2054,120.542,1205.42,0.375,0.375,9.53,0.953,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,43.875,43.875,195.17,19.902,19901.7,Plain (End Turn is Wavy),Factory Option,24,24,Reference,Reference,24,24,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.771,0.771,19.58,1.958,Reference,Reference,Reference,Reference,,0.041106,25,25,111.21,11.34,11340,1.083,1.083,27.51,2.751
LW 112 12 0300S,LW 112 12 0300S,LW112120300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.082,1.082,27.48,2.748,Reference,Reference,Reference,Reference,1.125,1.125,28.58,2.858,0.85,0.85,21.59,2.159,MIN,MIN,MIN,MIN,0.3,0.3,7.62,0.762,0.06,0.06,1.52,0.152,78,78,13.66,136.6,1.3929,13.929,1392.92,13929.2,19.5,19.5,3.4151,34.151,0.34823,3.4823,348.231,3482.31,0.048,0.048,1.22,0.122,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,19.656,19.656,87.43,8.916,8915.96,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.894,0.894,22.71,2.271,Reference,Reference,Reference,Reference,,0.003909,12,12,53.38,5.443,5443.2,0.146,0.146,3.71,0.371
