title,model,field_published_stock_code,field_product_type,field_product_category,field_product_series,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_inside_dia_tole_bd_spe_in,field_inside_dia_tole_in,field_inside_dia_tole_mm,field_inside_dia_tole_cm,field_appr_num_coil_buld_spec_in,field_appr_num_coils_per_in,field_appr_num_coils_per_mm,field_appr_num_coils_per_cm,field_stiffness_build_spec_lb_in,field_stiffness_lb_in,field_stiffness_n_mm,field_stiffness_n_cm,field_stiffness_kg_mm,field_stiffness_kg_cm,field_stiffness_gm_mm,field_stiffness_gm_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_direction_of_wind,field_total_coils_bd_spe,field_total_coils,field_finish,field_weight_per_item_lb
LEC049E 24 S,LEC049E 24 S,LEC049E24S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,0.6468,0.647,0.11328,1.1328,0.01155,0.1155,11.55,115.5,+/-0.065,+/-0.065,+/-0.01138,+/-0.1138,+/-0.00116,+/-0.0116,+/-1.161,+/-11.61,0.402,0.402,10.21,1.021,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,78.553,78.6,448.5,4485,1.403,14.03,1403,14030,0.049,0.049,1.24,0.124,0.733,0.73,3.26,0.332,332,+/-0.147,+/-0.147,+/-0.654,+/-0.067,+/-67,Right Hand,488.7959,489,Natural,0.3992
LEC049E 36 M,LEC049E 36 M,LEC049E36M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,0.7761,0.776,0.13592,1.3592,0.01386,0.1386,13.86,138.6,+/-0.078,+/-0.078,+/-0.01366,+/-0.1366,+/-0.00139,+/-0.0139,+/-1.393,+/-13.93,0.402,0.402,10.21,1.021,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,94.264,94.3,538.2,5382,1.683,16.83,1683,16830,0.049,0.049,1.24,0.124,0.88,0.88,3.91,0.399,399,+/-0.176,+/-0.176,+/-0.783,+/-0.08,+/-80,Right Hand,733.6938,734,Light Oil Coat,0.587208
LEC049E 36 S,LEC049E 36 S,LEC049E36S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,0.6468,0.647,0.11328,1.1328,0.01155,0.1155,11.55,115.5,+/-0.065,+/-0.065,+/-0.01138,+/-0.1138,+/-0.00116,+/-0.0116,+/-1.161,+/-11.61,0.402,0.402,10.21,1.021,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,78.553,78.6,448.5,4485,1.403,14.03,1403,14030,0.049,0.049,1.24,0.124,0.733,0.73,3.26,0.332,332,+/-0.147,+/-0.147,+/-0.654,+/-0.067,+/-67,Right Hand,733.6938,734,Natural,0.598393
LEC049G 12 M,LEC049G 12 M,LEC049G12M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,0.2066,0.207,0.03618,0.3618,0.00369,0.0369,3.69,36.9,+/-0.021,+/-0.021,+/-0.00368,+/-0.0368,+/-0.00038,+/-0.0038,+/-0.375,+/-3.75,0.652,0.652,16.56,1.656,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,25.103,25.1,143.3,1433,0.448,4.48,448,4480,0.049,0.049,1.24,0.124,0.59,0.59,2.62,0.268,268,+/-0.118,+/-0.118,+/-0.525,+/-0.054,+/-54,Right Hand,243.8979,244,Light Oil Coat,0.305064
LEC049G 12 S,LEC049G 12 S,LEC049G12S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,0.1722,0.172,0.03016,0.3016,0.00308,0.0308,3.08,30.8,+/-0.017,+/-0.017,+/-0.00298,+/-0.0298,+/-0.0003,+/-0.003,+/-0.304,+/-3.04,0.652,0.652,16.56,1.656,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,20.919,20.9,119.4,1194,0.374,3.74,374,3740,0.049,0.049,1.24,0.124,0.4914,0.49,2.19,0.223,223,+/-0.098,+/-0.098,+/-0.436,+/-0.044,+/-44,Right Hand,243.8979,244,Natural,0.310875
LEC049G 24 M,LEC049G 24 M,LEC049G24M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,0.2066,0.207,0.03618,0.3618,0.00369,0.0369,3.69,36.9,+/-0.021,+/-0.021,+/-0.00368,+/-0.0368,+/-0.00038,+/-0.0038,+/-0.375,+/-3.75,0.652,0.652,16.56,1.656,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,25.103,25.1,143.3,1433,0.448,4.48,448,4480,0.049,0.049,1.24,0.124,0.59,0.59,2.62,0.268,268,+/-0.118,+/-0.118,+/-0.525,+/-0.054,+/-54,Right Hand,488.7959,489,Light Oil Coat,0.608888
LEC049G 24 S,LEC049G 24 S,LEC049G24S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,0.1722,0.172,0.03016,0.3016,0.00308,0.0308,3.08,30.8,+/-0.017,+/-0.017,+/-0.00298,+/-0.0298,+/-0.0003,+/-0.003,+/-0.304,+/-3.04,0.652,0.652,16.56,1.656,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,20.919,20.9,119.4,1194,0.374,3.74,374,3740,0.049,0.049,1.24,0.124,0.4914,0.49,2.19,0.223,223,+/-0.098,+/-0.098,+/-0.436,+/-0.044,+/-44,Right Hand,488.7959,489,Natural,0.620486
LEC049G 36 M,LEC049G 36 M,LEC049G36M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,0.2066,0.207,0.03618,0.3618,0.00369,0.0369,3.69,36.9,+/-0.021,+/-0.021,+/-0.00368,+/-0.0368,+/-0.00038,+/-0.0038,+/-0.375,+/-3.75,0.652,0.652,16.56,1.656,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,25.103,25.1,143.3,1433,0.448,4.48,448,4480,0.049,0.049,1.24,0.124,0.59,0.59,2.62,0.268,268,+/-0.118,+/-0.118,+/-0.525,+/-0.054,+/-54,Right Hand,733.6938,734,Light Oil Coat,0.912712
LEC049G 36 S,LEC049G 36 S,LEC049G36S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,0.1722,0.172,0.03016,0.3016,0.00308,0.0308,3.08,30.8,+/-0.017,+/-0.017,+/-0.00298,+/-0.0298,+/-0.0003,+/-0.003,+/-0.304,+/-3.04,0.652,0.652,16.56,1.656,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,20.919,20.9,119.4,1194,0.374,3.74,374,3740,0.049,0.049,1.24,0.124,0.4914,0.49,2.19,0.223,223,+/-0.098,+/-0.098,+/-0.436,+/-0.044,+/-44,Right Hand,733.6938,734,Natural,0.930097
LEC052D 12 M,LEC052D 12 M,LEC052D12M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,2.8453,2.845,0.49831,4.9831,0.05081,0.5081,50.81,508.1,+/-0.285,+/-0.285,+/-0.04991,+/-0.4991,+/-0.00509,+/-0.0509,+/-5.09,+/-50.9,0.271,0.271,6.88,0.688,Reference,Reference,Reference,Reference,19.231,19.2,0.8,7.6,325.46,325.5,1858.3,18583,5.812,58.12,5812,58120,0.052,0.052,1.32,0.132,1.75,1.75,7.78,0.794,794,+/-0.35,+/-0.35,+/-1.557,+/-0.159,+/-159,Right Hand,229.7692,230,Light Oil Coat,0.149208
LEC052D 12 S,LEC052D 12 S,LEC052D12S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,2.371,2.371,0.41524,4.1524,0.04234,0.4234,42.34,423.4,+/-0.237,+/-0.237,+/-0.04151,+/-0.4151,+/-0.00423,+/-0.0423,+/-4.232,+/-42.32,0.271,0.271,6.88,0.688,Reference,Reference,Reference,Reference,19.231,19.2,0.8,7.6,271.216,271.2,1548.6,15486,4.843,48.43,4843,48430,0.052,0.052,1.32,0.132,1.4577,1.46,6.48,0.661,661,+/-0.292,+/-0.292,+/-1.299,+/-0.132,+/-132,Right Hand,229.7692,230,Natural,0.15205
LEC052D 24 M,LEC052D 24 M,LEC052D24M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,2.8453,2.845,0.49831,4.9831,0.05081,0.5081,50.81,508.1,+/-0.285,+/-0.285,+/-0.04991,+/-0.4991,+/-0.00509,+/-0.0509,+/-5.09,+/-50.9,0.271,0.271,6.88,0.688,Reference,Reference,Reference,Reference,19.231,19.2,0.8,7.6,325.46,325.5,1858.3,18583,5.812,58.12,5812,58120,0.052,0.052,1.32,0.132,1.75,1.75,7.78,0.794,794,+/-0.35,+/-0.35,+/-1.557,+/-0.159,+/-159,Right Hand,460.5384,461,Light Oil Coat,0.297772
LEC052D 24 S,LEC052D 24 S,LEC052D24S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,2.371,2.371,0.41524,4.1524,0.04234,0.4234,42.34,423.4,+/-0.237,+/-0.237,+/-0.04151,+/-0.4151,+/-0.00423,+/-0.0423,+/-4.232,+/-42.32,0.271,0.271,6.88,0.688,Reference,Reference,Reference,Reference,19.231,19.2,0.8,7.6,271.216,271.2,1548.6,15486,4.843,48.43,4843,48430,0.052,0.052,1.32,0.132,1.4577,1.46,6.48,0.661,661,+/-0.292,+/-0.292,+/-1.299,+/-0.132,+/-132,Right Hand,460.5384,461,Natural,0.303444
LEC052D 36 M,LEC052D 36 M,LEC052D36M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,2.8453,2.845,0.49831,4.9831,0.05081,0.5081,50.81,508.1,+/-0.285,+/-0.285,+/-0.04991,+/-0.4991,+/-0.00509,+/-0.0509,+/-5.09,+/-50.9,0.271,0.271,6.88,0.688,Reference,Reference,Reference,Reference,19.231,19.2,0.8,7.6,325.46,325.5,1858.3,18583,5.812,58.12,5812,58120,0.052,0.052,1.32,0.132,1.75,1.75,7.78,0.794,794,+/-0.35,+/-0.35,+/-1.557,+/-0.159,+/-159,Right Hand,691.3076,691,Light Oil Coat,0.446336
LEC052D 36 S,LEC052D 36 S,LEC052D36S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,2.371,2.371,0.41524,4.1524,0.04234,0.4234,42.34,423.4,+/-0.237,+/-0.237,+/-0.04151,+/-0.4151,+/-0.00423,+/-0.0423,+/-4.232,+/-42.32,0.271,0.271,6.88,0.688,Reference,Reference,Reference,Reference,19.231,19.2,0.8,7.6,271.216,271.2,1548.6,15486,4.843,48.43,4843,48430,0.052,0.052,1.32,0.132,1.4577,1.46,6.48,0.661,661,+/-0.292,+/-0.292,+/-1.299,+/-0.132,+/-132,Right Hand,691.3076,691,Natural,0.454837
LEC055D 12 M,LEC055D 12 M,LEC055D12M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,3.8752,3.875,0.67868,6.7868,0.0692,0.692,69.2,692,+/-0.388,+/-0.388,+/-0.06795,+/-0.6795,+/-0.00693,+/-0.0693,+/-6.929,+/-69.29,0.265,0.265,6.73,0.673,Reference,Reference,Reference,Reference,18.182,18.1,0.7,7.2,418.882,418.9,2391.8,23918,7.48,74.8,7480,74800,0.055,0.055,1.4,0.14,2,2,8.9,0.907,907,+/-0.4,+/-0.4,+/-1.779,+/-0.181,+/-181,Right Hand,217.1818,217,Light Oil Coat,0.156389
LEC055D 12 S,LEC055D 12 S,LEC055D12S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,3.2293,3.229,0.56556,5.6556,0.05767,0.5767,57.67,576.7,+/-0.323,+/-0.323,+/-0.05657,+/-0.5657,+/-0.00577,+/-0.0577,+/-5.768,+/-57.68,0.265,0.265,6.73,0.673,Reference,Reference,Reference,Reference,18.182,18.1,0.7,7.2,349.069,349.1,1993.1,19931,6.234,62.34,6234,62340,0.055,0.055,1.4,0.14,1.666,1.67,7.41,0.756,756,+/-0.333,+/-0.333,+/-1.481,+/-0.151,+/-151,Right Hand,217.1818,217,Natural,0.159368
LEC055D 24 M,LEC055D 24 M,LEC055D24M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,3.8752,3.875,0.67868,6.7868,0.0692,0.692,69.2,692,+/-0.388,+/-0.388,+/-0.06795,+/-0.6795,+/-0.00693,+/-0.0693,+/-6.929,+/-69.29,0.265,0.265,6.73,0.673,Reference,Reference,Reference,Reference,18.182,18.1,0.7,7.2,418.882,418.9,2391.8,23918,7.48,74.8,7480,74800,0.055,0.055,1.4,0.14,2,2,8.9,0.907,907,+/-0.4,+/-0.4,+/-1.779,+/-0.181,+/-181,Right Hand,435.3636,435,Light Oil Coat,0.312065
LEC055D 24 S,LEC055D 24 S,LEC055D24S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,3.2293,3.229,0.56556,5.6556,0.05767,0.5767,57.67,576.7,+/-0.323,+/-0.323,+/-0.05657,+/-0.5657,+/-0.00577,+/-0.0577,+/-5.768,+/-57.68,0.265,0.265,6.73,0.673,Reference,Reference,Reference,Reference,18.182,18.1,0.7,7.2,349.069,349.1,1993.1,19931,6.234,62.34,6234,62340,0.055,0.055,1.4,0.14,1.666,1.67,7.41,0.756,756,+/-0.333,+/-0.333,+/-1.481,+/-0.151,+/-151,Right Hand,435.3636,435,Natural,0.318009
LEC055D 36 M,LEC055D 36 M,LEC055D36M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,3.8752,3.875,0.67868,6.7868,0.0692,0.692,69.2,692,+/-0.388,+/-0.388,+/-0.06795,+/-0.6795,+/-0.00693,+/-0.0693,+/-6.929,+/-69.29,0.265,0.265,6.73,0.673,Reference,Reference,Reference,Reference,18.182,18.1,0.7,7.2,418.882,418.9,2391.8,23918,7.48,74.8,7480,74800,0.055,0.055,1.4,0.14,2,2,8.9,0.907,907,+/-0.4,+/-0.4,+/-1.779,+/-0.181,+/-181,Right Hand,653.5454,654,Light Oil Coat,0.46774
LEC055D 36 S,LEC055D 36 S,LEC055D36S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,3.2293,3.229,0.56556,5.6556,0.05767,0.5767,57.67,576.7,+/-0.323,+/-0.323,+/-0.05657,+/-0.5657,+/-0.00577,+/-0.0577,+/-5.768,+/-57.68,0.265,0.265,6.73,0.673,Reference,Reference,Reference,Reference,18.182,18.1,0.7,7.2,349.069,349.1,1993.1,19931,6.234,62.34,6234,62340,0.055,0.055,1.4,0.14,1.666,1.67,7.41,0.756,756,+/-0.333,+/-0.333,+/-1.481,+/-0.151,+/-151,Right Hand,653.5454,654,Natural,0.476649
LEC055E 12 M,LEC055E 12 M,LEC055E12M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,1.441,1.441,0.25237,2.5237,0.02573,0.2573,25.73,257.3,+/-0.144,+/-0.144,+/-0.02522,+/-0.2522,+/-0.00257,+/-0.0257,+/-2.572,+/-25.72,0.39,0.39,9.91,0.991,Reference,Reference,Reference,Reference,18.182,18.1,0.7,7.2,155.762,155.8,889.4,8894,2.782,27.82,2782,27820,0.055,0.055,1.4,0.14,1.3,1.3,5.78,0.59,590,+/-0.26,+/-0.26,+/-1.157,+/-0.118,+/-118,Right Hand,217.1818,217,Light Oil Coat,0.217478
LEC055E 12 S,LEC055E 12 S,LEC055E12S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,1.2008,1.201,0.2103,2.103,0.02144,0.2144,21.44,214.4,+/-0.12,+/-0.12,+/-0.02102,+/-0.2102,+/-0.00214,+/-0.0214,+/-2.143,+/-21.43,0.39,0.39,9.91,0.991,Reference,Reference,Reference,Reference,18.182,18.1,0.7,7.2,129.802,129.8,741.2,7412,2.318,23.18,2318,23180,0.055,0.055,1.4,0.14,1.0829,1.08,4.82,0.491,491,+/-0.217,+/-0.217,+/-0.965,+/-0.098,+/-98,Right Hand,217.1818,217,Natural,0.221621
LEC055E 24 M,LEC055E 24 M,LEC055E24M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,1.441,1.441,0.25237,2.5237,0.02573,0.2573,25.73,257.3,+/-0.144,+/-0.144,+/-0.02522,+/-0.2522,+/-0.00257,+/-0.0257,+/-2.572,+/-25.72,0.39,0.39,9.91,0.991,Reference,Reference,Reference,Reference,18.182,18.1,0.7,7.2,155.762,155.8,889.4,8894,2.782,27.82,2782,27820,0.055,0.055,1.4,0.14,1.3,1.3,5.78,0.59,590,+/-0.26,+/-0.26,+/-1.157,+/-0.118,+/-118,Right Hand,435.3636,435,Light Oil Coat,0.433965
LEC055E 24 S,LEC055E 24 S,LEC055E24S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,1.2008,1.201,0.2103,2.103,0.02144,0.2144,21.44,214.4,+/-0.12,+/-0.12,+/-0.02102,+/-0.2102,+/-0.00214,+/-0.0214,+/-2.143,+/-21.43,0.39,0.39,9.91,0.991,Reference,Reference,Reference,Reference,18.182,18.1,0.7,7.2,129.802,129.8,741.2,7412,2.318,23.18,2318,23180,0.055,0.055,1.4,0.14,1.0829,1.08,4.82,0.491,491,+/-0.217,+/-0.217,+/-0.965,+/-0.098,+/-98,Right Hand,435.3636,435,Natural,0.442231
LEC055E 36 M,LEC055E 36 M,LEC055E36M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,1.441,1.441,0.25237,2.5237,0.02573,0.2573,25.73,257.3,+/-0.144,+/-0.144,+/-0.02522,+/-0.2522,+/-0.00257,+/-0.0257,+/-2.572,+/-25.72,0.39,0.39,9.91,0.991,Reference,Reference,Reference,Reference,18.182,18.1,0.7,7.2,155.762,155.8,889.4,8894,2.782,27.82,2782,27820,0.055,0.055,1.4,0.14,1.3,1.3,5.78,0.59,590,+/-0.26,+/-0.26,+/-1.157,+/-0.118,+/-118,Right Hand,653.5454,654,Light Oil Coat,0.650451
LEC055E 36 S,LEC055E 36 S,LEC055E36S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,1.2008,1.201,0.2103,2.103,0.02144,0.2144,21.44,214.4,+/-0.12,+/-0.12,+/-0.02102,+/-0.2102,+/-0.00214,+/-0.0214,+/-2.143,+/-21.43,0.39,0.39,9.91,0.991,Reference,Reference,Reference,Reference,18.182,18.1,0.7,7.2,129.802,129.8,741.2,7412,2.318,23.18,2318,23180,0.055,0.055,1.4,0.14,1.0829,1.08,4.82,0.491,491,+/-0.217,+/-0.217,+/-0.965,+/-0.098,+/-98,Right Hand,653.5454,654,Natural,0.662841
LEC055G 12 M,LEC055G 12 M,LEC055G12M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,0.3782,0.378,0.06624,0.6624,0.00675,0.0675,6.75,67.5,+/-0.038,+/-0.038,+/-0.00666,+/-0.0666,+/-0.00068,+/-0.0068,+/-0.679,+/-6.79,0.64,0.64,16.26,1.626,Reference,Reference,Reference,Reference,18.182,18.1,0.7,7.2,40.887,40.9,233.5,2335,0.73,7.3,730,7300,0.055,0.055,1.4,0.14,0.8,0.8,3.56,0.363,363,+/-0.16,+/-0.16,+/-0.712,+/-0.073,+/-73,Right Hand,217.1818,217,Light Oil Coat,0.339657
